DRIVER_ID,VEHICLE_ID,DISTANCE_MTRS_GPS,AgeRange,Gender,VehicleClass,LocationCode,Accel_Measure,Deccel_Measure,LatPos_Measure,LatNeg_Measure
1713,3130,56062602.5592406,20-24,Male,Car,Indiana,16.1647864820829,7.29470237432979,21.373249640593,13.2937103519672
1714,1580,5911401.37932542,20-24,Female,Car,New York,9.47321902313296,10.9618677267681,75.7045531648654,41.3573676209919
1715,461,26643974.4086975,80-84,Female,Car,Indiana,62.4111093372458,64.0805299468633,100.2132774579,70.3979057789409
1715,1042,10600204.2411291,16-19,Female,Car,North Carolina,55.7725102792008,24.0901018689051,85.5379744931612,61.1610856972453
1716,426,2098672.75335758,30-34,Did not specify,Car,Washington,1.67725053578196,2.97330776797711,12.7318563397994,7.77634339317091
1716,1973,6174327.79366294,30-34,Did not specify,Car,Washington,2.64320271702292,5.18275042553514,15.4964237723501,13.1900998329869
1717,3317,7455804.20417356,20-24,Male,Car,Pennsylvania,13.1763116774188,8.66975556624948,44.0569509344311,27.8333489342217
1718,2301,13734751.454534,40-44,Did not specify,SUV/Crossover,Washington,8.70201404049035,31.301622124227,91.6099577167552,60.4248284177021
1719,978,3206727.72098846,16-19,Female,Car,Washington,62.5185601782877,97.2455497106805,124.58806445745,114.159988577751
1720,1662,7287557.0216019,75-79,Male,SUV/Crossover,North Carolina,5.73031536854042,3.16155330678092,16.4444682415202,16.9055280987591
1721,1295,29395558.7137052,20-24,Female,Car,Washington,37.1647979424404,15.4036874893243,54.0108801966662,34.7208913407773
1721,1941,1861012.7846573,50-54,Female,SUV/Crossover,Florida,0.859746914793299,7.65174754166036,15.9912926151554,7.4797981587017
1721,1974,2841440.30120704,50-54,Female,Car,Florida,3.26594931312049,6.02511338799815,9.06582481745516,6.75713650990447
1721,3314,35047546.9937168,50-54,Female,Car,North Carolina,13.147853117441,11.0980662946178,37.6996427235514,14.3713338936474
1722,60,9765071.54401295,75-79,Male,Car,North Carolina,32.7698571953827,10.3061200879479,32.5076983378197,15.7950711681745
1723,1923,1247054.07604378,55-59,Female,Car,Pennsylvania,6.67172351209883,3.20755938081675,1.15472137709403,1.41132612755937
1724,118,1530785.74240479,65-69,Female,Van/Minivan,Florida,17.9776955309026,6.48033210997652,43.8990239708087,22.4721194136283
1725,2020,9594026.881055,20-24,Female,Car,North Carolina,4.20261486650809,9.6893620533381,31.1360395070262,15.7764827925264
1726,215,6832206.8743696,25-29,Female,Car,New York,16.0650873163333,22.5754288235354,45.9002494752379,22.5520103289051
1728,874,9212144.01807015,25-29,Male,Car,Pennsylvania,1.23315484188227,0.989997549116753,13.4257562362675,5.19314503834928
1729,142,23393423.2149664,65-69,Male,Car,Indiana,1.0464479599693,5.86147648165809,21.4077262398948,10.1772193753877
1730,3163,6210444.79853066,40-44,Did not specify,Car,Washington,16.7202194639211,16.2049584634921,34.5224870287431,15.5866452629773
1731,1703,4309023.44821331,60-64,Did not specify,SUV/Crossover,Washington,6.46086064153203,8.05751011041639,20.9049686274858,17.0433047957655
1732,2693,9337051.76306625,16-19,Female,Car,New York,1.8678272802327,3.05021335671028,17.3930705452862,11.4982761929921
1733,379,26386073.7084793,65-69,Male,Car,Florida,0.854996474627078,2.23754396551342,6.88241843050875,2.70445693392679
1734,993,9049394.49173734,55-59,Female,Car,New York,15.9833898424989,5.90536748605601,68.3007023911208,46.4826680264708
1734,1064,6570235.9732142,16-19,Female,Car,Florida,16.94916293022,23.4512125025889,82.6758737760013,52.0894533157192
1734,1185,15332679.2437873,16-19,Female,Car,Florida,21.1730771144607,4.78976953944675,36.951141479697,24.5123499959922
1735,1118,5229832.80581205,20-24,Male,Pickup,Washington,21.3850048658743,44.3914764812356,73.8838150945444,52.8659347757237
1736,31,4480347.76109083,20-24,Female,Car,Indiana,2.03555627516279,3.67828590073276,48.5676584951122,20.6055433468233
1736,3063,439996.806965295,20-24,Female,SUV/Crossover,Indiana,1.09091700758151,6.54550204548907,67.2732154675266,51.2730993563311
1737,1539,12219916.9968104,70-74,Male,Car,New York,3.23406452026763,3.57449236450632,13.8527945847901,4.12441426673807
1738,2027,25309742.9857863,75-79,Female,Car,North Carolina,42.2667271098235,14.2174497861192,49.5556197747392,33.7198208800177
1739,437,8861969.84284114,85-89,Male,Car,New York,10.2008923075976,5.99415264800425,14.5701240570465,12.529945595527
1741,3292,14785451.543178,70-74,Female,Car,Florida,21.7727540521774,6.4712261049712,39.0546070448847,13.7540608351478
1742,1046,4640592.34410776,16-19,Female,Car,Washington,13.756864483272,10.4814205586834,44.7529075170101,39.4087621663656
1743,30,7240762.06352456,30-34,Male,SUV/Crossover,Pennsylvania,4.35313296079462,1.74567260864353,20.1304778034716,17.7439886676045
1744,286,16537723.532656,16-19,Male,Car,Florida,4.70197726104517,5.91133355246626,42.8208875666377,30.0887845305566
1745,2709,8672848.02500689,16-19,Female,Car,Washington,4.90726920122254,5.71899794127438,42.7264491354564,26.3627356712293
1746,1379,1368785.24426581,80-84,Female,Car,Florida,5.61081442992865,16.4817673879154,21.0405541122324,12.0398726308886
1748,3029,6774735.39602633,25-29,Female,Car,Pennsylvania,14.8079584124927,5.90428963815498,18.3741493539383,19.0354297934116
1749,2085,26072563.3492617,20-24,Female,Car,North Carolina,11.5861258424578,10.0764929201884,38.2808543460021,22.7672282179653
1750,46,21425287.1538431,50-54,Male,Pickup,New York,18.6919315071194,6.09373396316796,59.6603439114569,54.791330989906
1750,2974,9005321.96997884,30-34,Male,SUV/Crossover,Florida,10.7847337745136,9.25674842919535,26.4199326568397,19.9171113035086
1751,2300,21565808.1029499,20-24,Male,Car,New York,11.8706425828292,9.39264594366358,49.5154178736262,33.1190928060934
1751,2484,24819130.1258193,55-59,Male,SUV/Crossover,New York,1.79861259333828,3.95179039324862,20.3391495769974,3.64879830763249
1753,852,32555925.1060268,30-34,Female,Car,Florida,17.9776798875745,11.1955043148974,37.7197083480411,26.9665198313617
1754,2827,11428648.3723528,20-24,Male,Car,Washington,37.5197473952664,8.30194410648992,39.1997360846067,33.7257729385063
1756,21,1031067.61778563,25-29,Female,Car,Florida,29.4840022861822,60.3646152069731,53.5367409933309,37.2429502562302
1757,1104,14599022.0325532,40-44,Female,Van/Minivan,North Carolina,1.66586501107888,0.504143358615976,6.18123596216109,1.47955116115558
1758,2458,13565148.4444212,20-24,Male,Car,Florida,28.3668108444662,19.2965083332834,28.0483476873765,25.5596170893797
1759,3279,401401.905267715,80-84,Female,Car,New York,99.2521447386471,30.2938273097879,80.9164071564071,35.4756661917253
1760,1102,1368824.96621543,20-24,Did not specify,SUV/Crossover,Washington,2.1039943536117,6.77953736163771,32.7288010561821,18.4683948817027
1761,1171,17891144.4198507,60-64,Male,Car,Pennsylvania,20.0680287171365,7.34217984704503,30.2540735962891,18.7981267216671
1765,980,3251821.27235448,45-49,Female,SUV/Crossover,New York,51.9585751641462,12.9896437910366,59.1422418061589,47.0874587425075
1766,1010,3023496.56543336,40-44,Did not specify,SUV/Crossover,Washington,24.6601900767541,8.36118032645311,73.3455438763545,45.086871127456
1766,2536,23553794.7328337,60-64,Female,SUV/Crossover,North Carolina,20.0120619775518,32.6197968826217,39.6844759242557,20.6777721180134
1767,1924,10596594.0363213,20-24,Female,Car,New York,19.4175599532009,10.3882435830499,52.0771106365396,43.9990433154179
1768,1308,7730551.98823624,80-84,Male,SUV/Crossover,Washington,4.05663140843257,1.01415785210814,4.05663140843257,2.23528669444244
1769,1566,9841938.08223777,45-49,Female,SUV/Crossover,Pennsylvania,1.85329351267904,4.56820593914745,17.4112048428004,8.59993217725623
1770,1981,36920955.1047477,20-24,Female,Car,New York,8.66716473320191,4.82761075639347,22.664635777323,17.0093107889088
1771,2526,5340803.54774463,20-24,Female,Car,New York,44.7872680321694,10.5751877025791,85.3204945522531,71.6296708126535
1771,3290,5405723.57296085,20-24,Female,Car,New York,34.3635773255521,6.807599297913,78.4945797307185,78.1689988947314
1772,1212,7238174.65368924,20-24,Female,Car,Washington,13.9261629931274,20.9776645721872,54.4888758381891,34.3069920084663
1773,2501,1923655.51378941,70-74,Female,Car,Washington,32.2718904476345,24.3702677864869,35.3493645367131,11.3117966517482
1774,1386,15357137.3524327,25-29,Female,SUV/Crossover,New York,4.66753655678187,4.90716454965237,18.7534950942129,9.50177084773452
1774,2493,11289565.8819835,25-29,Female,SUV/Crossover,New York,7.32711964877312,7.08618921544789,30.0454422734991,6.10829510371608
1775,2742,2640359.68594724,16-19,Female,Car,Indiana,47.9328633419109,30.6624890657483,108.712461233108,107.258113925641
1777,498,22192579.8440206,20-24,Female,SUV/Crossover,Indiana,6.54633219846871,7.4186958504673,39.090543149887,19.5236427240675
1778,1855,22827219.3549372,25-29,Female,SUV/Crossover,North Carolina,9.41332348276246,5.50921240316552,48.2792048765956,37.7864682766734
1778,3086,6378654.86185407,50-54,Male,SUV/Crossover,New York,5.34281925234846,13.4950082524107,43.5703147480247,20.7191018893888
1779,91,16682197.7433791,16-19,Male,Pickup,North Carolina,58.6685288746465,42.6514546191847,105.463322462909,95.6037102864928
1779,2852,19151537.3473206,60-64,Female,Car,Washington,22.9412392348476,11.1615060516229,36.1662871987091,10.7354305960594
1780,1557,3470328.26533754,30-34,Did not specify,SUV/Crossover,Washington,31.3976061251375,8.39113702610137,26.9715118696115,16.3212225672521
1781,3200,15133298.0919343,20-24,Female,Car,Pennsylvania,7.1788713431808,6.15331829415497,23.6934472460503,21.3357325044755
1782,948,7279079.9842941,80-84,Female,Car,North Carolina,39.1917660769688,12.7928254945574,33.1690269266101,29.0366365606706
1783,614,38425514.7621756,20-24,Female,Car,Florida,24.7668770578655,13.2037268242252,37.9747677820669,26.7447295465149
1784,639,18887385.2364801,20-24,Female,Car,New York,18.1962720459685,33.5631423864651,52.7081958426517,39.1033481211315
1785,1869,4705667.64675111,75-79,Female,Car,Washington,28.017278290154,10.5744824614538,44.1340136172571,21.1489649229075
1786,681,24814792.2399664,30-34,Male,Car,New York,5.78364705261762,5.49349753492777,43.8706070747049,18.8016887463021
1787,2955,23506372.199112,35-39,Did not specify,SUV/Crossover,Florida,5.40449197876647,9.91731084768608,30.8137722769217,20.8624281044323
1788,1706,14362609.4273718,20-24,Male,Car,Washington,40.7168351236722,14.0921467664693,32.0387463243998,20.2080270627473
1789,1157,14556293.8225712,70-74,Male,SUV/Crossover,Florida,4.57259250268712,4.01201024875192,16.0700246128091,4.51763345818367
1790,3301,39007786.9491379,30-34,Male,Car,Pennsylvania,1.23052353784097,2.95735823594446,34.0239758213028,16.0255182078156
1791,105,10166154.3762928,16-19,Male,Car,Florida,24.0326863980886,40.872879224516,49.702176584914,52.9915226603564
1792,1412,5243482.48585344,16-19,Female,Car,North Carolina,4.79070924100005,13.1210507874524,25.662334214529,17.1489082384843
1794,108,3707494.26092206,35-39,Did not specify,SUV/Crossover,New York,31.3742899688457,3.71140156440266,48.7229344908209,23.9514868400404
1795,633,12816504.7178379,65-69,Did not specify,Car,Florida,11.5226423468217,4.96859334131642,27.3397472801079,9.36292715072189
1796,514,19912157.7894842,65-69,Female,SUV/Crossover,Washington,6.71750402011377,8.38884473325213,31.9884970144413,8.99952691689883
1797,2317,15117252.8126624,16-19,Male,Car,Washington,8.72116128729218,13.8543690838173,56.8780591722187,32.0481509440785
1798,1247,5416287.052922,60-64,Male,Car,Florida,25.5821005508283,13.5000230389475,50.2779851472399,21.1805613105588
1798,2197,26810830.1109402,50-54,Male,Car,Pennsylvania,12.2278944233892,4.56531929423754,32.6733635764059,17.8435355421833
1799,3037,1425154.46099713,25-29,Did not specify,Car,North Carolina,0.44907413021899,12.012732983358,55.3483865494905,18.4120393389786
1800,2643,471751.174447913,75-79,Male,SUV/Crossover,Indiana,23.4021674941669,12.2098265186958,81.3988434579718,56.6400285728387
1801,3173,17475240.727428,20-24,Male,Car,New York,21.6626486527214,14.914815999697,74.4001195908767,36.3668810011029
1802,390,16987168.48269,65-69,Male,Car,New York,23.0103092459646,3.98418371307534,38.3913305307212,25.8830658239504
1802,1226,11736793.4559215,50-54,Female,SUV/Crossover,Indiana,36.8618568286829,32.8266831521703,112.494098576291,58.2373714393984
1803,591,17980218.9408924,16-19,Female,SUV/Crossover,Washington,22.2466701498434,21.4991820328086,42.7047080196393,26.3845507977142
1806,1233,24821070.3938492,35-39,Female,Car,New York,8.45733067386245,2.66225424413505,26.3775892663454,18.7711485688167
1809,2081,4241892.22993044,85-89,Female,Car,Washington,68.9880798798131,41.981264574211,59.4828879007465,51.4110185216978
1810,2115,17755648.1324326,20-24,Female,SUV/Crossover,North Carolina,3.2890942400084,4.7669338437382,18.6712418227326,16.553605805193
1811,2215,14495516.601458,20-24,Male,Car,Florida,23.4776041004134,13.2123611227996,62.463451623996,31.9657458743758
1812,1569,8021996.67615694,60-64,Female,Car,North Carolina,22.4383039867117,6.42234122997436,41.0670825854572,30.7354901720202
1813,2281,24025506.8532456,55-59,Male,Car,New York,7.9648683862896,7.61856976079874,63.2061587410322,32.9383269553414
1813,2355,3081446.3122389,25-29,Did not specify,Car,Washington,13.70784875668,50.469806785958,40.3446912270467,26.3253004531695
1814,155,7725650.45703653,80-84,Female,Car,New York,19.1569630056459,46.2666544374194,51.8584166120403,30.5061691970988
1815,1909,11257396.2926958,20-24,Male,Car,New York,2.20299608854412,4.64761110292857,46.2344921034454,22.9537979548307
1816,1015,8819451.55166926,80-84,Female,Car,Indiana,5.35180671082279,8.32704840768698,49.5450309398543,40.4923138256151
1816,1697,10586327.1426761,70-74,Male,Van/Minivan,Pennsylvania,0.513870384570868,1.20910678722557,7.51157591563887,2.4635550789721
1817,830,17970110.1942757,20-24,Female,Car,New York,7.19416846098036,2.45741397924577,41.6068678442589,15.6971769761242
1818,2280,13764815.8114292,45-49,Male,Car,Florida,47.1346663034378,7.11378934098741,54.5622992918217,23.7591264917945
1819,2408,35567912.6060827,16-19,Female,Car,North Carolina,0.913182630640105,2.90599004627344,16.4237920417095,7.66533597345192
1820,418,3989337.72779309,20-24,Male,Car,New York,1.64438321536367,3.97058386148789,33.770016276493,27.0721626919629
1820,1061,4114066.14869226,20-24,Male,Car,New York,7.9726476956201,4.82247958174094,34.6518492526708,32.2795004261692
1821,2194,30433322.1076735,Did not specify,Male,Pickup,Washington,17.7910251823438,7.48653069138818,37.4852274084254,23.1377960483142
1822,2737,11520626.5681999,16-19,Male,SUV/Crossover,New York,24.290345524473,52.7749073716395,66.3713900865961,58.7884691853026
1823,1400,2829983.68910152,Did not specify,Did not specify,Car,Pennsylvania,5.65374283308317,13.116683372753,51.2229100677335,48.7918006495078
1824,3119,57436457.5387589,20-24,Male,Car,Florida,4.78302478551389,2.18676438941666,18.3381783127769,12.7890895691871
1825,2943,21065212.292142,70-74,Female,Car,Indiana,1.29122838273728,4.13952628583423,18.6468569389413,8.58287101466547
1826,448,21673875.5337718,45-49,Male,Car,Florida,7.69959206141842,13.5241156821846,48.9215691189069,32.7767869153382
1826,3187,22171158.8091104,35-39,Male,Car,North Carolina,1.85466174114017,4.04850286684683,17.4857797618001,11.5537488232117
1828,34,23687495.3597459,20-24,Male,SUV/Crossover,Florida,21.1757297418793,11.2329309603653,49.4978461079719,30.7200060178843
1829,302,6503975.08481611,75-79,Female,Car,Indiana,14.2681973392928,37.9337246503268,73.0138098327949,56.0395750670845
1830,2616,9566837.97278222,16-19,Male,Car,Washington,29.8698484089509,44.1859683630729,77.3505312941758,56.628951126936
1830,3307,733720.85525322,16-19,Male,Car,Washington,56.2611784910401,44.0494498263182,75.0149046547202,65.2019084062829
1831,2773,27413259.0979803,30-34,Female,Car,New York,32.095417653745,8.64982887122205,41.6557548272009,26.433923723188
1832,3181,11162714.508258,85-89,Female,Car,North Carolina,82.6895643812397,107.285732257511,95.1309826310085,54.4813718518101
1833,2632,8477588.41802494,75-79,Male,Car,New York,11.0786222884221,4.54846332454808,31.6882569374117,8.8515738556558
1835,2404,15243143.1950554,30-34,Female,Car,Florida,10.2760958153835,9.1319748308311,35.2368270196552,16.7734434249059
1836,2182,9654709.66015065,25-29,Female,SUV/Crossover,Washington,4.19277238000012,9.06500589668011,32.763284566246,14.1029616418186
1836,2614,14283972.8137805,25-29,Female,Car,Washington,4.26772024805233,10.1484371252898,22.2011063822565,14.9874270128452
1837,1775,19666074.4839982,16-19,Male,Car,Pennsylvania,19.029725546118,7.65582374471871,41.7287141197261,32.2748701331553
1838,2981,6332011.44965556,16-19,Male,Car,North Carolina,53.9481020708801,39.5450958973899,61.1496051576253,55.1609868012793
1839,3162,21798830.4091194,25-29,Male,Car,Pennsylvania,11.993304002706,5.57094108816024,30.952119326445,20.9919519264009
1840,3259,13898595.9826693,45-49,Male,Car,New York,1.03607587543058,1.16270737131653,28.2618474909118,17.924112644949
1841,1091,6448077.21413888,80-84,Female,Car,North Carolina,45.6073943027795,11.6375777627876,27.1957041109066,14.9377863820856
1841,1490,22828208.9661127,50-54,Male,SUV/Crossover,Washington,15.8750956125364,8.25645149296595,32.7594688269294,14.6485429713912
1842,2142,11177914.7039254,20-24,Female,Car,Florida,4.10810076980405,7.3859930216686,50.5282080745934,24.9205694781493
1842,2349,32089873.0322794,25-29,Male,Car,Indiana,40.5959848669263,7.28952712791038,64.0900011642681,33.8748613591129
1843,62,20114594.8288507,25-29,Male,Pickup,New York,2.73632158481539,3.49199178992429,23.2825967405658,7.68397282247577
1844,824,15353181.4296145,75-79,Male,Car,Florida,5.94013692980177,2.58448062910674,29.6902633561496,17.15344804641
1845,2006,6019132.21789557,Did not specify,Did not specify,Car,North Carolina,37.5336496726744,12.7858962411873,49.2562697191684,32.8552344160238
1845,2971,1983408.14130667,55-59,Female,Car,New York,22.2647064314798,11.535699346745,35.7364672070491,11.697037799147
1846,2242,51564649.3181837,20-24,Male,Car,Florida,17.0628523927483,36.5925110506785,54.4403973869375,43.7260803634496
1847,3060,1167623.13010752,75-79,Did not specify,Car,Washington,0.274061031979156,2.60357980380198,4.11091547968734,0.548122063958312
1848,2585,32004284.6910287,16-19,Male,Car,New York,10.2136324293987,7.18403808176503,48.168550395133,30.8108745288225
1849,3120,5656050.49447678,90-94,Female,Car,Washington,54.6812657174855,27.6942364911631,51.1169411026882,34.4268496524469
1850,2429,5238529.87119863,25-29,Female,SUV/Crossover,Washington,40.3166547090196,23.3347910588568,100.119692527399,73.4557231630244
1851,2271,29543693.0344671,16-19,Female,Car,Florida,10.7285165612241,13.5338530471978,34.9096505571177,19.3340757817112
1852,3158,654287.559923291,70-74,Did not specify,Car,Washington,0.244540794904856,1.71178556433399,9.53709100128937,1.95632635923885
1853,977,6700828.60552117,35-39,Male,Car,Washington,6.25594273004683,7.40206964242182,33.6197227629997,17.0963931095936
1854,2801,8576956.4327791,70-74,Male,SUV/Crossover,New York,67.5670914900782,8.31996764344972,72.9023173780302,42.0475494805732
1855,3188,46057968.637093,30-34,Female,Car,Florida,11.4082321810614,2.68878553841094,42.8295050427241,16.6468479329008
1856,298,14536798.6585337,80-84,Male,SUV/Crossover,New York,19.0853575479036,11.6999625567598,50.2669134494092,12.9877288964972
1856,3279,471052.472137954,80-84,Male,Car,New York,12.2279370997826,5.43463871101449,52.9877274323913,11.8882721803442
1857,352,31187382.126463,50-54,Female,Car,Washington,6.7411878030509,7.15161019593072,27.5290820024134,10.2092570228853
1858,774,3244612.03412233,50-54,Did not specify,Car,Washington,1.92318833018442,7.64344079945089,23.2755100473601,10.9473797256651
1858,3285,13038734.8583514,55-59,Male,Car,Florida,3.82859230917069,1.73022921664445,53.7352747495463,10.8476782093169
1859,2029,27963749.933607,25-29,Female,Car,Florida,21.2274820583561,7.2207769158074,45.9680837889038,24.626167865004
1860,2242,5822259.12574359,50-54,Female,Car,Florida,5.5511098530628,21.1052097383774,35.0104651128812,23.8532839230619
1860,2696,35404196.7790176,25-29,Female,Car,Florida,25.3077341534554,19.8078212133205,35.2003466645114,9.72088145787188
1861,38,4518396.24227202,75-79,Female,SUV/Crossover,New York,8.35694745997151,6.16147821201289,22.8045515433121,27.5850087767704
1862,3110,8855973.97894143,16-19,Male,Car,Washington,19.4038510511229,55.591852592463,71.6533270658786,74.3091614276244
1863,2697,7390707.8685691,Did not specify,Did not specify,SUV/Crossover,Washington,9.43887936589572,13.2707180075552,37.8854102988934,38.0153031342039
1864,713,3074096.01422788,25-29,Male,Pickup,New York,26.7525801469335,11.4505206854579,61.2082378459022,23.3174239412961
1865,57,2447668.07781553,70-74,Male,Car,North Carolina,9.47840935226204,45.4309965504974,91.1234664624365,43.2084729782428
1865,1220,2093252.14335228,16-19,Male,Car,New York,17.1216831731525,10.0131272128704,39.9760727658872,23.0072617639236
1866,1248,14913157.2658282,16-19,Male,Pickup,Indiana,4.81722271947156,9.473513722257,71.8077319853523,38.9883905624937
1867,921,16067516.0520919,80-84,Female,Car,North Carolina,47.5991433598367,29.7544435897891,19.6271781510958,28.5694439956844
1868,158,52080559.6005336,20-24,Female,Car,Florida,8.86626417883706,10.5958922913406,34.9704383741172,13.6434785925902
1869,3128,5294291.26754409,25-29,Male,Car,Washington,40.2244586174398,19.2509242218701,75.5228565627212,43.2768029603108
1870,333,939959.925066978,55-59,Male,SUV/Crossover,Indiana,6.29814084848156,1.87242025225128,24.1712432563346,14.2984819262825
1870,1601,28076042.9920184,60-64,Male,Car,Indiana,10.5712902663803,4.83258983605959,30.7222780733458,13.6030565314555
1871,1365,9416312.55803692,20-24,Female,Car,Florida,57.8570429392775,26.4222325317405,104.006742975424,83.2087927382208
1872,2640,25460476.4959625,20-24,Female,SUV/Crossover,Washington,20.3421173237716,9.89140953587166,51.5685556870158,36.7377256332311
1873,2292,13087531.7235896,20-24,Female,Car,Pennsylvania,7.83646620050904,3.55758449976308,13.4845900454937,11.5163044631506
1874,205,11818723.3475306,35-39,Female,Car,Washington,6.79599628810856,15.7174336464025,19.088356108034,10.0044646552036
1875,3322,6238380.55688986,45-49,Did not specify,Car,North Carolina,12.233944259093,6.59145424441697,24.0831732899126,13.5932713989922
1876,817,35083862.3153563,25-29,Male,Pickup,New York,13.3577083328957,3.57087252463548,53.0021462085742,22.4650294461742
1878,202,7046232.6053166,45-49,Male,Car,New York,76.1144330653135,16.3264550638307,53.861406691803,42.6440648259722
1878,2486,20407581.1979076,45-49,Male,Car,New York,68.3510694615302,22.579844006562,51.1260981829134,44.1326187197699
1879,2775,5712919.29907154,80-84,Female,Van/Minivan,Washington,3.33279694727954,6.60958050048715,56.9656217711477,25.4860943027259
1880,3305,14896067.5812503,20-24,Female,Car,New York,12.4811463821511,6.53058261647835,38.9364506327862,27.4971899641194
1881,1947,17559362.8694616,25-29,Male,Car,Washington,16.7386483316642,8.81125364002141,38.2975171137642,19.3537773851142
1882,2516,15695639.3685047,55-59,Female,Car,New York,31.8763694968652,6.3813902478534,39.419865955989,16.2287113012502
1882,3178,8744503.27811878,55-59,Female,Car,Washington,30.2086912885038,19.486527087981,36.9969556543639,30.336771748237
1882,3314,16779631.0270476,50-54,Male,Car,New York,46.5230730486065,10.8417163468468,107.463626410698,56.3349693730615
1883,194,3354043.55819879,80-84,Female,Car,Florida,24.281139641411,10.113166216069,66.9281707601172,23.5655854280099
1884,2126,9663298.25379992,20-24,Female,Car,Pennsylvania,11.7889355174568,4.71888570572357,36.8238659983482,38.0987930135788
1885,2466,25203066.662915,16-19,Female,Car,Florida,17.2486946058698,8.3481904330949,23.1654348976147,10.005131652135
1886,2227,3826260.0899513,16-19,Female,Car,Washington,14.7193339386181,21.9953683287304,76.7747077025647,61.0935991031847
1887,2094,24718938.7432064,20-24,Female,Car,Florida,19.1270347368753,5.90963882056416,28.9980086704572,24.4735425854908
1888,92,17614151.4662398,20-24,Female,Car,New York,28.7677780545492,8.75659553033958,33.7365101656444,36.0255787067705
1889,2470,35278100.5981049,20-24,Male,Car,North Carolina,1.68716566342569,4.96171837577341,36.3556988118827,33.0267214007148
1891,2428,4099879.74109119,Did not specify,Did not specify,Car,Indiana,7.6490048441405,11.2393540566962,33.8741643097651,16.6639034104489
1893,562,313951.978588346,Did not specify,Did not specify,Car,Washington,98.3589915210881,48.4150476399138,67.7810666958794,50.4535759615944
1894,1203,1858663.60733567,25-29,Male,SUV/Crossover,Pennsylvania,18.3357547140294,12.2238364760196,35.5524258070148,27.9770905261012
1895,1458,18661671.6631398,20-24,Female,Car,Florida,16.1614674957397,13.9408732881023,30.6510590436443,25.7040209826141
1896,1011,8778837.22035802,80-84,Female,Car,Florida,6.76171553361815,9.86007575117903,21.4151367978472,12.9037590237241
1897,2628,6325474.43201688,40-44,Female,Pickup,Washington,13.229047227896,7.86660360970489,59.5686543435853,55.7997670836302
1898,915,4621233.99096408,35-39,Male,SUV/Crossover,Washington,1.97349885719537,3.77388377954903,12.429580521634,3.94699771439073
1898,937,5276341.09036832,70-74,Male,SUV/Crossover,North Carolina,12.1296176467493,8.43008426449076,34.3571419844174,17.951834117189
1898,2190,19946268.5090815,70-74,Male,Car,North Carolina,16.3158337035234,9.70607609698295,46.9902427901869,24.7625263730466
1899,627,6419440.43914945,55-59,Male,Car,Florida,16.3752590270824,16.2506375732995,75.9443139353427,32.4514265650857
1899,1424,3345623.87758414,75-79,Female,Car,North Carolina,98.2298106496388,39.5501720580581,84.9826550751743,82.6392954248178
1900,1058,11651988.965826,20-24,Female,Car,Florida,16.5602628500533,13.4294668883517,31.8984167501442,28.3007477064344
1901,1957,34297112.4093303,16-19,Male,Car,New York,53.7421336817431,12.4232032981321,63.1096861498802,47.4115715805169
1902,2171,1919568.87446529,80-84,Male,SUV/Crossover,Washington,7.66838856152028,4.00089837992362,15.1700730238771,4.83441887574105
1903,2360,1170091.70321189,40-44,Female,SUV/Crossover,New York,17.3661602284862,17.0926773902423,26.6645767287781,20.5112128682908
1903,2457,11322772.0303868,85-89,Male,Car,Indiana,70.752992098582,22.3690805855912,113.032391411336,103.056035824837
1904,2684,20559047.203958,20-24,Male,Car,Washington,7.58790027827588,8.05484798770824,37.5503783001857,19.744105647165
1905,3056,25747528.7068762,20-24,Female,Car,North Carolina,9.10378633493477,8.27729924787243,34.4141766026408,27.6034258701572
1906,3191,4253207.33845438,20-24,Male,Car,Pennsylvania,9.74323532862599,5.68041905259662,26.9349671633058,20.1636067032569
1906,3239,18740624.9637389,20-24,Male,Car,Pennsylvania,9.08400868857876,3.56871769908451,21.6086710439782,19.4486576997955
1907,380,28407775.5892959,20-24,Female,Car,North Carolina,11.7714250082292,25.8070188457924,45.0749829382096,31.4223828329715
1908,2870,11325523.2340456,25-29,Female,Car,Pennsylvania,12.1778038109003,6.7670162707903,31.1932608056472,15.3282101332098
1909,2264,12609667.8771653,16-19,Female,Car,Florida,14.1605632867898,7.39749856290184,57.5685265521195,30.6050883940296
1910,3121,37730056.4424014,55-59,Female,Car,Washington,46.5453849156295,12.060411324713,50.255954503929,23.3575054769759
1911,1592,11871990.1448529,Did not specify,Female,Car,New York,77.6146196852673,44.6092014513344,46.9272626747874,25.0134978530745
1912,2009,2247584.00116159,35-39,Male,Car,North Carolina,27.8343323175765,47.8380340598757,69.1231117144931,62.3602943994809
1913,2161,9699578.03535151,20-24,Female,Car,Florida,25.1392379247107,5.19610232695793,35.0365756903449,23.4236993786675
1914,3154,15002114.9456685,50-54,Male,Pickup,Indiana,3.90344962774118,0.810552381716748,6.7403829637498,3.06090175727246
1915,2321,12130019.08437,20-24,Male,Car,Florida,18.4665826526714,6.95134932711274,36.3000253286798,27.5547794010219
1917,1119,284210.180337906,50-54,Female,Car,Florida,9.5703820206796,11.2592729655054,29.2741097103141,20.2666913379097
1918,2901,7594060.56543334,55-59,Female,Car,Pennsylvania,27.0105825773455,32.1935804822027,54.0422342518651,33.1206207578682
